REF_DATE,GEO,DGUID,Tenure including first-time homebuyer status,Select household characteristics,Statistics,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS
2018,"Ottawa-Gatineau, Ontario/Quebec",2021S0503505,Renter,"Total, household type",Number of households,Number,223,units,0,v1595235530,56.5.1.1,195500,,,,0
2021,"Ottawa-Gatineau, Ontario/Quebec",2021S0503505,Renter,"Total, household type",Number of households,Number,223,units,0,v1595235530,56.5.1.1,208400,,,,0
2022,"Ottawa-Gatineau, Ontario/Quebec",2021S0503505,Renter,"Total, household type",Number of households,Number,223,units,0,v1595235530,56.5.1.1,221600,,,,0
2018,"Ottawa-Gatineau, Ontario/Quebec",2021S0503505,Renter,One-family household - couple with children,Number of households,Number,223,units,0,v1595235596,56.5.2.1,25300,,,,0
2021,"Ottawa-Gatineau, Ontario/Quebec",2021S0503505,Renter,One-family household - couple with children,Number of households,Number,223,units,0,v1595235596,56.5.2.1,28100,,,,0
2022,"Ottawa-Gatineau, Ontario/Quebec",2021S0503505,Renter,One-family household - couple with children,Number of households,Number,223,units,0,v1595235596,56.5.2.1,30900,,,,0
2018,"Ottawa-Gatineau, Ontario/Quebec",2021S0503505,Renter,One-family household - couple without children,Number of households,Number,223,units,0,v1595235650,56.5.3.1,33800,,,,0
2021,"Ottawa-Gatineau, Ontario/Quebec",2021S0503505,Renter,One-family household - couple without children,Number of households,Number,223,units,0,v1595235650,56.5.3.1,40200,,,,0
2022,"Ottawa-Gatineau, Ontario/Quebec",2021S0503505,Renter,One-family household - couple without children,Number of households,Number,223,units,0,v1595235650,56.5.3.1,40500,,,,0
2018,"Ottawa-Gatineau, Ontario/Quebec",2021S0503505,Renter,One-family household - one-parent family,Number of households,Number,223,units,0,v1595235656,56.5.4.1,19900,,,,0
2021,"Ottawa-Gatineau, Ontario/Quebec",2021S0503505,Renter,One-family household - one-parent family,Number of households,Number,223,units,0,v1595235656,56.5.4.1,20200,,,,0
2022,"Ottawa-Gatineau, Ontario/Quebec",2021S0503505,Renter,One-family household - one-parent family,Number of households,Number,223,units,0,v1595235656,56.5.4.1,12700,,,,0
2018,"Ottawa-Gatineau, Ontario/Quebec",2021S0503505,Renter,Other family household,Number of households,Number,223,units,0,v1595235662,56.5.5.1,9300,,,,0
2021,"Ottawa-Gatineau, Ontario/Quebec",2021S0503505,Renter,Other family household,Number of households,Number,223,units,0,v1595235662,56.5.5.1,6900,,,,0
2022,"Ottawa-Gatineau, Ontario/Quebec",2021S0503505,Renter,Other family household,Number of households,Number,223,units,0,v1595235662,56.5.5.1,9500,,,,0
2018,"Ottawa-Gatineau, Ontario/Quebec",2021S0503505,Renter,One-person household,Number of households,Number,223,units,0,v1595235668,56.5.6.1,84100,,,,0
2021,"Ottawa-Gatineau, Ontario/Quebec",2021S0503505,Renter,One-person household,Number of households,Number,223,units,0,v1595235668,56.5.6.1,93100,,,,0
2022,"Ottawa-Gatineau, Ontario/Quebec",2021S0503505,Renter,One-person household,Number of households,Number,223,units,0,v1595235668,56.5.6.1,105900,,,,0
2018,"Ottawa-Gatineau, Ontario/Quebec",2021S0503505,Renter,Two-or-more-person non-family household,Number of households,Number,223,units,0,v1595235674,56.5.7.1,23100,,,,0
2021,"Ottawa-Gatineau, Ontario/Quebec",2021S0503505,Renter,Two-or-more-person non-family household,Number of households,Number,223,units,0,v1595235674,56.5.7.1,19900,,,,0
2022,"Ottawa-Gatineau, Ontario/Quebec",2021S0503505,Renter,Two-or-more-person non-family household,Number of households,Number,223,units,0,v1595235674,56.5.7.1,22300,,,,0
2018,"Ottawa-Gatineau, Ontario/Quebec",2021S0503505,Renter,"Total, age groups",Number of households,Number,223,units,0,v1595235680,56.5.8.1,195500,,,,0
2021,"Ottawa-Gatineau, Ontario/Quebec",2021S0503505,Renter,"Total, age groups",Number of households,Number,223,units,0,v1595235680,56.5.8.1,208300,,,,0
2022,"Ottawa-Gatineau, Ontario/Quebec",2021S0503505,Renter,"Total, age groups",Number of households,Number,223,units,0,v1595235680,56.5.8.1,221700,,,,0
2018,"Ottawa-Gatineau, Ontario/Quebec",2021S0503505,Renter,15 to 24 years,Number of households,Number,223,units,0,v1595235686,56.5.9.1,20400,,,,0
2021,"Ottawa-Gatineau, Ontario/Quebec",2021S0503505,Renter,15 to 24 years,Number of households,Number,223,units,0,v1595235686,56.5.9.1,14100,,,,0
2022,"Ottawa-Gatineau, Ontario/Quebec",2021S0503505,Renter,15 to 24 years,Number of households,Number,223,units,0,v1595235686,56.5.9.1,18800,,,,0
2018,"Ottawa-Gatineau, Ontario/Quebec",2021S0503505,Renter,25 to 34 years,Number of households,Number,223,units,0,v1595235536,56.5.10.1,58600,,,,0
2021,"Ottawa-Gatineau, Ontario/Quebec",2021S0503505,Renter,25 to 34 years,Number of households,Number,223,units,0,v1595235536,56.5.10.1,64000,,,,0
2022,"Ottawa-Gatineau, Ontario/Quebec",2021S0503505,Renter,25 to 34 years,Number of households,Number,223,units,0,v1595235536,56.5.10.1,56700,,,,0
2018,"Ottawa-Gatineau, Ontario/Quebec",2021S0503505,Renter,35 to 44 years,Number of households,Number,223,units,0,v1595235542,56.5.11.1,28600,,,,0
2021,"Ottawa-Gatineau, Ontario/Quebec",2021S0503505,Renter,35 to 44 years,Number of households,Number,223,units,0,v1595235542,56.5.11.1,33500,,,,0
2022,"Ottawa-Gatineau, Ontario/Quebec",2021S0503505,Renter,35 to 44 years,Number of households,Number,223,units,0,v1595235542,56.5.11.1,37500,,,,0
2018,"Ottawa-Gatineau, Ontario/Quebec",2021S0503505,Renter,45 to 54 years,Number of households,Number,223,units,0,v1595235548,56.5.12.1,30500,,,,0
2021,"Ottawa-Gatineau, Ontario/Quebec",2021S0503505,Renter,45 to 54 years,Number of households,Number,223,units,0,v1595235548,56.5.12.1,27500,,,,0
2022,"Ottawa-Gatineau, Ontario/Quebec",2021S0503505,Renter,45 to 54 years,Number of households,Number,223,units,0,v1595235548,56.5.12.1,28900,,,,0
2018,"Ottawa-Gatineau, Ontario/Quebec",2021S0503505,Renter,55 to 64 years,Number of households,Number,223,units,0,v1595235554,56.5.13.1,24700,,,,0
2021,"Ottawa-Gatineau, Ontario/Quebec",2021S0503505,Renter,55 to 64 years,Number of households,Number,223,units,0,v1595235554,56.5.13.1,33100,,,,0
2022,"Ottawa-Gatineau, Ontario/Quebec",2021S0503505,Renter,55 to 64 years,Number of households,Number,223,units,0,v1595235554,56.5.13.1,34000,,,,0
2018,"Ottawa-Gatineau, Ontario/Quebec",2021S0503505,Renter,65 to 74 years,Number of households,Number,223,units,0,v1595235560,56.5.14.1,17700,,,,0
2021,"Ottawa-Gatineau, Ontario/Quebec",2021S0503505,Renter,65 to 74 years,Number of households,Number,223,units,0,v1595235560,56.5.14.1,20000,,,,0
2022,"Ottawa-Gatineau, Ontario/Quebec",2021S0503505,Renter,65 to 74 years,Number of households,Number,223,units,0,v1595235560,56.5.14.1,26600,,,,0
2018,"Ottawa-Gatineau, Ontario/Quebec",2021S0503505,Renter,75 years and older,Number of households,Number,223,units,0,v1595235566,56.5.15.1,15100,,,,0
2021,"Ottawa-Gatineau, Ontario/Quebec",2021S0503505,Renter,75 years and older,Number of households,Number,223,units,0,v1595235566,56.5.15.1,16300,,,,0
2022,"Ottawa-Gatineau, Ontario/Quebec",2021S0503505,Renter,75 years and older,Number of households,Number,223,units,0,v1595235566,56.5.15.1,19200,,,,0
2018,"Ottawa-Gatineau, Ontario/Quebec",2021S0503505,Renter,"Total, employment status",Number of households,Number,223,units,0,v1595235572,56.5.16.1,195600,,,,0
2021,"Ottawa-Gatineau, Ontario/Quebec",2021S0503505,Renter,"Total, employment status",Number of households,Number,223,units,0,v1595235572,56.5.16.1,208400,,,,0
2022,"Ottawa-Gatineau, Ontario/Quebec",2021S0503505,Renter,"Total, employment status",Number of households,Number,223,units,0,v1595235572,56.5.16.1,221700,,,,0
2018,"Ottawa-Gatineau, Ontario/Quebec",2021S0503505,Renter,Employed,Number of households,Number,223,units,0,v1595235578,56.5.17.1,122300,,,,0
2021,"Ottawa-Gatineau, Ontario/Quebec",2021S0503505,Renter,Employed,Number of households,Number,223,units,0,v1595235578,56.5.17.1,126100,,,,0
2022,"Ottawa-Gatineau, Ontario/Quebec",2021S0503505,Renter,Employed,Number of households,Number,223,units,0,v1595235578,56.5.17.1,134000,,,,0
2018,"Ottawa-Gatineau, Ontario/Quebec",2021S0503505,Renter,Not employed,Number of households,Number,223,units,0,v1595235584,56.5.18.1,72600,,,,0
2021,"Ottawa-Gatineau, Ontario/Quebec",2021S0503505,Renter,Not employed,Number of households,Number,223,units,0,v1595235584,56.5.18.1,81900,,,,0
2022,"Ottawa-Gatineau, Ontario/Quebec",2021S0503505,Renter,Not employed,Number of households,Number,223,units,0,v1595235584,56.5.18.1,86700,,,,0
2018,"Ottawa-Gatineau, Ontario/Quebec",2021S0503505,Renter,"Total, visible minority status",Number of households,Number,223,units,0,v1595235590,56.5.19.1,195500,,,,0
2021,"Ottawa-Gatineau, Ontario/Quebec",2021S0503505,Renter,"Total, visible minority status",Number of households,Number,223,units,0,v1595235590,56.5.19.1,208300,,,,0
2022,"Ottawa-Gatineau, Ontario/Quebec",2021S0503505,Renter,"Total, visible minority status",Number of households,Number,223,units,0,v1595235590,56.5.19.1,221700,,,,0
2018,"Ottawa-Gatineau, Ontario/Quebec",2021S0503505,Renter,Belongs to a visible minority group,Number of households,Number,223,units,0,v1595235602,56.5.20.1,48300,,,,0
2021,"Ottawa-Gatineau, Ontario/Quebec",2021S0503505,Renter,Belongs to a visible minority group,Number of households,Number,223,units,0,v1595235602,56.5.20.1,57400,,,,0
2022,"Ottawa-Gatineau, Ontario/Quebec",2021S0503505,Renter,Belongs to a visible minority group,Number of households,Number,223,units,0,v1595235602,56.5.20.1,74100,,,,0
2018,"Ottawa-Gatineau, Ontario/Quebec",2021S0503505,Renter,Does not belong to a visible minority group,Number of households,Number,223,units,0,v1595235608,56.5.21.1,145100,,,,0
2021,"Ottawa-Gatineau, Ontario/Quebec",2021S0503505,Renter,Does not belong to a visible minority group,Number of households,Number,223,units,0,v1595235608,56.5.21.1,150700,,,,0
2022,"Ottawa-Gatineau, Ontario/Quebec",2021S0503505,Renter,Does not belong to a visible minority group,Number of households,Number,223,units,0,v1595235608,56.5.21.1,146400,,,,0
2018,"Ottawa-Gatineau, Ontario/Quebec",2021S0503505,Renter,"Total, difficulty meeting financial needs",Number of households,Number,223,units,0,v1595235614,56.5.22.1,195500,,,,0
2021,"Ottawa-Gatineau, Ontario/Quebec",2021S0503505,Renter,"Total, difficulty meeting financial needs",Number of households,Number,223,units,0,v1595235614,56.5.22.1,208300,,,,0
2022,"Ottawa-Gatineau, Ontario/Quebec",2021S0503505,Renter,"Total, difficulty meeting financial needs",Number of households,Number,223,units,0,v1595235614,56.5.22.1,221600,,,,0
2018,"Ottawa-Gatineau, Ontario/Quebec",2021S0503505,Renter,Very difficult to meet financial needs,Number of households,Number,223,units,0,v1595235620,56.5.23.1,14700,,,,0
2021,"Ottawa-Gatineau, Ontario/Quebec",2021S0503505,Renter,Very difficult to meet financial needs,Number of households,Number,223,units,0,v1595235620,56.5.23.1,15500,,,,0
2022,"Ottawa-Gatineau, Ontario/Quebec",2021S0503505,Renter,Very difficult to meet financial needs,Number of households,Number,223,units,0,v1595235620,56.5.23.1,24900,,,,0
2018,"Ottawa-Gatineau, Ontario/Quebec",2021S0503505,Renter,Difficult to meet financial needs,Number of households,Number,223,units,0,v1595235626,56.5.24.1,39900,,,,0
2021,"Ottawa-Gatineau, Ontario/Quebec",2021S0503505,Renter,Difficult to meet financial needs,Number of households,Number,223,units,0,v1595235626,56.5.24.1,43800,,,,0
2022,"Ottawa-Gatineau, Ontario/Quebec",2021S0503505,Renter,Difficult to meet financial needs,Number of households,Number,223,units,0,v1595235626,56.5.24.1,53300,,,,0
2018,"Ottawa-Gatineau, Ontario/Quebec",2021S0503505,Renter,Neither difficult nor easy to meet financial needs,Number of households,Number,223,units,0,v1595235632,56.5.25.1,83700,,,,0
2021,"Ottawa-Gatineau, Ontario/Quebec",2021S0503505,Renter,Neither difficult nor easy to meet financial needs,Number of households,Number,223,units,0,v1595235632,56.5.25.1,73600,,,,0
2022,"Ottawa-Gatineau, Ontario/Quebec",2021S0503505,Renter,Neither difficult nor easy to meet financial needs,Number of households,Number,223,units,0,v1595235632,56.5.25.1,103500,,,,0
2018,"Ottawa-Gatineau, Ontario/Quebec",2021S0503505,Renter,Easy to meet financial needs,Number of households,Number,223,units,0,v1595235638,56.5.26.1,36500,,,,0
2021,"Ottawa-Gatineau, Ontario/Quebec",2021S0503505,Renter,Easy to meet financial needs,Number of households,Number,223,units,0,v1595235638,56.5.26.1,46500,,,,0
2022,"Ottawa-Gatineau, Ontario/Quebec",2021S0503505,Renter,Easy to meet financial needs,Number of households,Number,223,units,0,v1595235638,56.5.26.1,26700,,,,0
2018,"Ottawa-Gatineau, Ontario/Quebec",2021S0503505,Renter,Very easy to meet financial needs,Number of households,Number,223,units,0,v1595235644,56.5.27.1,20200,,,,0
2021,"Ottawa-Gatineau, Ontario/Quebec",2021S0503505,Renter,Very easy to meet financial needs,Number of households,Number,223,units,0,v1595235644,56.5.27.1,28900,,,,0
2022,"Ottawa-Gatineau, Ontario/Quebec",2021S0503505,Renter,Very easy to meet financial needs,Number of households,Number,223,units,0,v1595235644,56.5.27.1,13400,,,,0
2018,"Toronto, Ontario",2021S0503535,Owner who is a first-time homebuyer,"Total, household type",Number of households,Number,223,units,0,v1595236016,57.3.1.1,187200,,,,0
2021,"Toronto, Ontario",2021S0503535,Owner who is a first-time homebuyer,"Total, household type",Number of households,Number,223,units,0,v1595236016,57.3.1.1,226500,,,,0
2022,"Toronto, Ontario",2021S0503535,Owner who is a first-time homebuyer,"Total, household type",Number of households,Number,223,units,0,v1595236016,57.3.1.1,214000,,,,0
2018,"Toronto, Ontario",2021S0503535,Owner who is a first-time homebuyer,One-family household - couple with children,Number of households,Number,223,units,0,v1595236082,57.3.2.1,79500,,,,0
2021,"Toronto, Ontario",2021S0503535,Owner who is a first-time homebuyer,One-family household - couple with children,Number of households,Number,223,units,0,v1595236082,57.3.2.1,66100,,,,0
2022,"Toronto, Ontario",2021S0503535,Owner who is a first-time homebuyer,One-family household - couple with children,Number of households,Number,223,units,0,v1595236082,57.3.2.1,52200,,,,0
2018,"Toronto, Ontario",2021S0503535,Owner who is a first-time homebuyer,One-family household - couple without children,Number of households,Number,223,units,0,v1595236136,57.3.3.1,34000,,,,0
2021,"Toronto, Ontario",2021S0503535,Owner who is a first-time homebuyer,One-family household - couple without children,Number of households,Number,223,units,0,v1595236136,57.3.3.1,67700,,,,0
2022,"Toronto, Ontario",2021S0503535,Owner who is a first-time homebuyer,One-family household - couple without children,Number of households,Number,223,units,0,v1595236136,57.3.3.1,42300,,,,0
2018,"Toronto, Ontario",2021S0503535,Owner who is a first-time homebuyer,One-family household - one-parent family,Number of households,Number,223,units,0,v1595236142,57.3.4.1,10800,,,,0
2021,"Toronto, Ontario",2021S0503535,Owner who is a first-time homebuyer,One-family household - one-parent family,Number of households,Number,223,units,0,v1595236142,57.3.4.1,12100,,,,0
2022,"Toronto, Ontario",2021S0503535,Owner who is a first-time homebuyer,One-family household - one-parent family,Number of households,Number,223,units,0,v1595236142,57.3.4.1,20400,,,,0
2018,"Toronto, Ontario",2021S0503535,Owner who is a first-time homebuyer,Other family household,Number of households,Number,223,units,0,v1595236148,57.3.5.1,17200,,,,0
2021,"Toronto, Ontario",2021S0503535,Owner who is a first-time homebuyer,Other family household,Number of households,Number,223,units,0,v1595236148,57.3.5.1,45900,,,,0
2022,"Toronto, Ontario",2021S0503535,Owner who is a first-time homebuyer,Other family household,Number of households,Number,223,units,0,v1595236148,57.3.5.1,25800,,,,0
2018,"Toronto, Ontario",2021S0503535,Owner who is a first-time homebuyer,One-person household,Number of households,Number,223,units,0,v1595236154,57.3.6.1,39400,,,,0
2021,"Toronto, Ontario",2021S0503535,Owner who is a first-time homebuyer,One-person household,Number of households,Number,223,units,0,v1595236154,57.3.6.1,31300,,,,0
2022,"Toronto, Ontario",2021S0503535,Owner who is a first-time homebuyer,One-person household,Number of households,Number,223,units,0,v1595236154,57.3.6.1,71600,,,,0
2018,"Toronto, Ontario",2021S0503535,Owner who is a first-time homebuyer,Two-or-more-person non-family household,Number of households,Number,223,units,0,v1595236160,57.3.7.1,6300,,,,0
2021,"Toronto, Ontario",2021S0503535,Owner who is a first-time homebuyer,Two-or-more-person non-family household,Number of households,Number,223,units,0,v1595236160,57.3.7.1,3400,,,,0
2022,"Toronto, Ontario",2021S0503535,Owner who is a first-time homebuyer,Two-or-more-person non-family household,Number of households,Number,223,units,0,v1595236160,57.3.7.1,1700,,,,0
2018,"Toronto, Ontario",2021S0503535,Owner who is a first-time homebuyer,"Total, age groups",Number of households,Number,223,units,0,v1595236166,57.3.8.1,187200,,,,0
2021,"Toronto, Ontario",2021S0503535,Owner who is a first-time homebuyer,"Total, age groups",Number of households,Number,223,units,0,v1595236166,57.3.8.1,226600,,,,0
